"stimulus (pA)" "response 1 (mV)" "response 2 (mV)" "response 3 (mV)"
50 -62.41148 -64.52332 -63.45215
50 -62.39013 -64.4989 -63.48571
50 -62.38097 -64.49584 -63.47351
50 -62.42065 -64.50195 -63.45214
50 -62.40538 -64.50806 -63.44299
50 -62.37792 -64.465331 -63.46436
50 -62.3657 -64.419553 -63.43994
50 -62.36265 -64.447012 -63.43078
50 -62.37182 -64.431752 -63.43383
50 -62.38707 -64.443972 -63.4216
50 -62.38707 -64.45006 -63.42772
50 -62.35045 -64.410403 -63.3972
50 -62.35655 -64.422616 -63.3911
50 -62.39012 -64.428703 -63.43384
50 -62.36266 -64.4531 -63.42772
50 -62.3352 -64.407352 -63.40331
50 -62.33215 -64.389054 -63.38806
50 -62.32909 -64.398192 -63.38806
50 -62.31995 -64.413454 -63.3789
50 -62.30165 -64.367705 -63.3667
50 -62.2864 -64.382942 -63.3362
50 -62.27113 -64.410401 -63.34839
50 -62.26503 -64.425653 -63.32705
50 -62.26503 -64.419553 -63.3606
50 -62.28029 -64.416503 -63.37586
50 -62.26807 -64.401255 -63.33009
50 -62.28026 -64.373792 -63.3484
50 -62.26809 -64.370732 -63.3423
50 -62.28638 -64.395144 -63.32705
50 -62.26503 -64.379905 -63.33314
50 -62.22534 -64.343272 -63.32093
50 -62.21008 -64.358542 -63.31485
50 -62.24058 -64.367691 -63.29958
50 -62.23449 -64.340232 -63.31788
50 -62.20702 -64.31886 -63.3423
50 -62.21924 -64.31581 -63.31179
50 -62.20702 -64.34022 -63.29956
50 -62.18566 -64.28222 -63.29652
50 -62.24061 -64.2639 -63.27514
50 -62.22227 -64.291381 -63.30566
50 -62.17956 -64.291371 -63.28734
50 -62.20091 -64.28527 -63.32705
50 -62.1887 -64.2517 -63.31483
50 -62.15515 -64.25781 -63.30264
50 -62.1582 -64.25171 -63.29345
50 -62.15515 -64.26391 -63.28124
50 -62.13075 -64.26087 -63.32399
50 -62.1277 -64.27611 -63.3179
50 -62.13074 -64.2456 -63.31483
50 -62.08497 -64.25476 -63.33314
50 -62.05445 -64.282221 -63.30568
50 -62.04835 -64.26086 -63.3179
50 -62.05751 -64.26087 -63.29956
50 -62.04834 -64.27305 -63.28735
50 -62.06361 -64.2517 -63.28736
50 -62.03614 -64.23645 -63.29347
50 -62.01782 -64.24865 -63.30873
50 -62.00866 -64.2578 -63.29347
50 -62.03918 -64.21814 -63.29958
50 -62.03919 -64.24561 -63.28125
50 -62.01171 -64.25171 -63.25682
50 -61.9873 -64.25474 -63.29654
50 -62.00867 -64.24561 -63.25071
50 -61.97815 -64.2517 -63.25988
50 -61.97204 -64.24865 -63.24766
50 -61.97815 -64.24255 -63.22937
50 -62.02391 -64.24255 -63.22937
50 -61.9995 -64.24561 -63.22325
50 -61.9812 -64.2456 -63.21715
50 -61.99341 -64.21814 -63.24156
50 -61.9812 -64.23951 -63.21715
50 -61.9995 -64.23645 -63.24156
50 -61.99645 -64.2395 -63.22936
50 -61.97511 -64.2517 -63.22936
50 -61.95984 -64.2273 -63.2263
50 -61.95374 -64.23034 -63.24157
50 -61.95374 -64.20594 -63.24157
50 -61.91406 -64.23645 -63.26601
50 -61.92323 -64.21815 -63.22936
50 -61.91712 -64.22729 -63.24156
50 -61.88965 -64.2517 -63.22936
50 -61.91101 -64.27305 -63.24768
50 -61.90795 -64.24254 -63.24768
50 -61.92629 -64.24254 -63.24156
50 -61.88659 -64.23644 -63.21105
50 -61.86827 -64.24255 -63.21105
50 -61.88354 -64.23033 -63.22325
50 -61.87437 -64.23645 -63.22326
50 -61.87743 -64.21202 -63.1714
50 -61.88965 -64.2334 -63.15919
50 -61.89573 -64.26391 -63.1775
50 -61.8866 -64.2273 -63.1409
50 -61.87437 -64.21508 -63.14395
50 -61.87133 -64.2334 -63.14697
50 -61.853 -64.23035 -63.1653
50 -61.8286 -64.21509 -63.11647
50 -61.8347 -64.20288 -63.10731
50 -61.85301 -64.20595 -63.11342
50 -61.81945 -64.21509 -63.09204
50 -61.82555 -64.23034 -63.11342
50 -61.80725 -64.20899 -63.10427
50 -61.8225 -64.20897 -63.11952
50 -61.79505 -64.21814 -63.0829
50 -61.8103 -64.20289 -63.10733
50 -61.8225 -64.18456 -63.11342
50 -61.8347 -64.2212 -63.08594
50 -61.83775 -64.20593 -63.09511
50 -61.8164 -64.19679 -63.10121
50 -61.80115 -64.19679 -63.08289
50 -61.7981 -64.16013 -63.07068
50 -61.82555 -64.20594 -63.10121
50 -61.83775 -64.20595 -63.10733
50 -61.8286 -64.19984 -63.11037
50 -61.81335 -64.22424 -63.08595
50 -61.8286 -64.18764 -63.06762
50 -61.8103 -64.20592 -63.07679
50 -61.8042 -64.20288 -63.0951
50 -61.80115 -64.19067 -63.12866
50 -61.80115 -64.23644 -63.12868
50 -61.7615 -64.23645 -63.12867
50 -61.76453 -64.20898 -63.12867
50 -61.77064 -64.21204 -63.12869
50 -61.77673 -64.26085 -63.10731
50 -61.76148 -64.22118 -63.10427
50 -61.77367 -64.19678 -63.07677
50 -61.78284 -64.18763 -63.11036
50 -61.73095 -64.18762 -63.06152
50 -61.74621 -64.19067 -63.06763
50 -61.74928 -64.16931 -63.05845
50 -61.76455 -64.16014 -63.07373
50 -61.75232 -64.21815 -63.04931
50 -61.74927 -64.18459 -63.06153
50 -61.7279 -64.20898 -63.07679
50 -61.71569 -64.21815 -63.089
50 -61.73705 -64.20899 -63.05845
50 -61.71876 -64.19677 -63.06457
50 -61.76148 -64.19373 -63.06458
50 -61.76148 -64.18458 -63.06762
50 -61.73707 -64.16321 -63.089
50 -61.74013 -64.19068 -63.05541
50 -61.73096 -64.19067 -63.08289
50 -61.73402 -64.15404 -63.07067
50 -61.74929 -64.17237 -63.05848
50 -61.72179 -64.18761 -63.05847
50 -61.71265 -64.19372 -63.05846
50 -61.75232 -64.19066 -63.04321
50 -61.73096 -64.18762 -63.08899
50 -61.74622 -64.17846 -63.06458
50 -61.73707 -64.1693 -63.05847
50 -61.75234 -64.18153 -63.0432
50 -61.734 -64.20289 -63.04625
50 -61.70959 -64.17541 -63.07372
50 -61.7157 -64.19068 -63.06762
50 -61.72486 -64.19373 -63.08287
50 -61.71262 -64.2151 -63.04625
50 -61.69128 -64.1815 -63.05235
50 -61.68821 -64.19984 -63.0829
50 -61.72485 -64.21204 -63.07983
50 -61.69127 -64.2273 -63.05847
50 -61.70347 -64.20594 -63.07372
50 -61.68212 -64.19372 -63.10425
50 -61.64855 -64.23034 -63.089
50 -61.67601 -64.21814 -63.06151
50 -61.66686 -64.21508 -63.08899
50 -61.66686 -64.23034 -63.089
50 -61.68821 -64.20593 -63.06764
50 -61.66686 -64.2273 -63.09204
50 -61.66076 -64.2334 -63.089
50 -61.6516 -64.24866 -63.09814
50 -61.676 -64.20899 -63.10426
50 -61.70654 -64.2456 -63.0829
50 -61.68517 -64.23339 -63.1012
50 -61.71265 -64.2456 -63.07982
50 -61.69739 -64.26391 -63.09205
50 -61.68823 -64.25781 -63.0951
50 -61.69432 -64.22425 -63.10427
50 -61.71874 -64.21815 -63.12257
50 -61.68212 -64.22423 -63.0951
50 -61.66381 -64.22424 -63.1012
50 -61.6272 -64.23034 -63.1012
50 -61.6516 -64.20595 -63.0951
50 -61.67602 -64.22729 -63.11342
50 -61.66991 -64.2456 -63.13174
50 -61.6577 -64.26085 -63.10732
50 -61.66381 -64.24255 -63.13785
50 -61.66381 -64.24866 -63.13784
50 -61.67295 -64.22425 -63.147
50 -61.69128 -64.23035 -63.12869
50 -61.73096 -64.23645 -63.10426
50 -61.70042 -64.27917 -63.08898
50 -61.67601 -64.26696 -63.08899
50 -61.67905 -64.23949 -63.11648
50 -61.68822 -64.25477 -63.11953
50 -61.6821 -64.26391 -63.11647
50 -61.68515 -64.29136 -63.11037
50 -61.66992 -64.28528 -63.10427
50 -61.67297 -64.297481 -63.0951
50 -61.70347 -64.31275 -63.10426
50 -61.68212 -64.3158 -63.11645
50 -61.66991 -64.373801 -63.10426
50 -61.69737 -64.379902 -63.08594
50 -61.68212 -64.361583 -63.06152
50 -61.70653 -64.373792 -63.07985
50 -61.66991 -64.352432 -63.08289
50 -61.65771 -64.31886 -63.07371
50 -61.71569 -64.337181 -63.06458
50 -61.71569 -64.355502 -63.09205
50 -61.72792 -64.367703 -63.07984
50 -61.75843 -64.34022 -63.0829
50 -61.74319 -64.349383 -63.11343
50 -61.70959 -64.358521 -63.06763
50 -61.7218 -64.358541 -63.06764
50 -61.74929 -64.364631 -63.09815
50 -61.71264 -64.379902 -63.06154
50 -61.73095 -64.352422 -63.07679
50 -61.72485 -64.32801 -63.07067
50 -61.7279 -64.343261 -63.11648
50 -61.71569 -64.361582 -63.04931
50 -61.76454 -64.4043 -63.10425
50 -61.72485 -64.392091 -63.10731
50 -61.7218 -64.392103 -63.11341
50 -61.73707 -64.413451 -63.11036
50 -61.72791 -64.425652 -63.10427
50 -61.73707 -64.410406 -63.11035
50 -61.72791 -64.416502 -63.09509
50 -61.72484 -64.386002 -63.13479
50 -61.70655 -64.431762 -63.10427
50 -61.68518 -64.44091 -63.12258
50 -61.69434 -64.459222 -63.10427
50 -61.7096 -64.434813 -63.08899
50 -61.70653 -64.434824 -63.10122
50 -61.75537 -64.45921 -63.11343
50 -61.7218 -64.419551 -63.089
50 -61.70959 -64.407351 -63.11342
50 -61.68823 -64.44092 -63.0951
50 -61.70653 -64.437852 -63.08594
50 -61.72485 -64.422601 -63.08899
50 -61.76759 -64.404304 -63.07678
50 -61.74012 -64.398206 -63.07983
50 -61.7279 -64.428703 -63.08594
50 -61.73097 -64.413455 -63.1012
50 -61.74012 -64.395143 -63.11341
50 -61.74011 -64.410404 -63.08595
50 -61.7676 -64.419561 -63.11341
50 -61.75538 -64.401241 -63.11036
50 -61.73096 -64.392103 -63.089
50 -61.75234 -64.416514 -63.10729
50 -61.74012 -64.410402 -63.08594
50 -61.74011 -64.431751 -63.08596
50 -61.74319 -64.425651 -63.10425
50 -61.71569 -64.398204 -63.07678
50 -61.72485 -64.425654 -63.09816
50 -61.71569 -64.46533 -63.08899
50 -61.71874 -64.443962 -63.07372
50 -61.70042 -64.45617 -63.11646
50 -61.69127 -64.443972 -63.11954
50 -61.70044 -64.450061 -63.09816
50 -61.71264 -64.46227 -63.12257
50 -61.70959 -64.495851 -63.11952
50 -61.71874 -64.450061 -63.09204
50 -61.70349 -64.45311 -63.08594
50 -61.7218 -64.47447 -63.09205
50 -61.72486 -64.45617 -63.07678
50 -61.71568 -64.477531 -63.05847
50 -61.69737 -64.453122 -63.05237
50 -61.69433 -64.462271 -63.06152
50 -61.72792 -64.453111 -63.08595
50 -61.73095 -64.465331 -63.07375
50 -61.71874 -64.47753 -63.10426
50 -61.73707 -64.47753 -63.07375
50 -61.73402 -64.48362 -63.06153
50 -61.77065 -64.447012 -63.07374
50 -61.75538 -64.45616 -63.07374
50 -61.73095 -64.46836 -63.09205
50 -61.74011 -64.443972 -63.11343
50 -61.73707 -64.47141 -63.11342
50 -61.74625 -64.46836 -63.11341
50 -61.73094 -64.46227 -63.10732
50 -61.69737 -64.456162 -63.10731
50 -61.70654 -64.49279 -63.10731
50 -61.73401 -64.5111 -63.09816
50 -61.73096 -64.477531 -63.07676
50 -61.71569 -64.48668 -63.08899
50 -61.73096 -64.4928 -63.11953
50 -61.7096 -64.50196 -63.11037
50 -61.72486 -64.49583 -63.11037
50 -61.74318 -64.47446 -63.0829
50 -61.73707 -64.46837 -63.07373
50 -61.7096 -64.483631 -63.0951
50 -61.72181 -64.49584 -63.07676
50 -61.74012 -64.51416 -63.04932
50 -61.77064 -64.52944 -63.07067
50 -61.77675 -64.50502 -63.06457
50 -61.77675 -64.52333 -63.05847
50 -61.77675 -64.50502 -63.05236
50 -61.8042 -64.51721 -63.03405
50 -61.78285 -64.48973 -63.01881
50 -61.7981 -64.51111 -63.0432
50 -61.78589 -64.4989 -63.02795
50 -61.83775 -64.50499 -63.04626
50 -61.82555 -64.53554 -63.02184
50 -61.7859 -64.52637 -63.01576
50 -61.8042 -64.50807 -63.01269
50 -61.74622 -64.4928 -63.04626
50 -61.76455 -64.51416 -63.0188
50 -61.80725 -64.52333 -63.02795
50 -61.74926 -64.50806 -63.04625
50 -61.76455 -64.52331 -63.04626
50 -61.81335 -64.51721 -63.00659
50 -61.792 -64.51111 -63.0066
50 -61.76759 -64.54469 -63.0188
50 -61.7859 -64.54773 -63.04626
50 -61.78285 -64.54467 -63.02491
50 -61.80725 -64.51721 -63.04625
50 -61.7981 -64.52331 -63.0432
50 -61.78895 -64.53858 -63.04932
50 -61.7859 -64.55994 -63.06151
50 -61.77064 -64.57214 -63.03101
50 -61.76453 -64.55385 -63.03405
50 -61.74623 -64.58435 -63.0127
50 -61.75537 -64.53248 -63.0066
50 -61.75232 -64.54773 -63.00048
50 -61.79505 -64.57215 -63.00965
50 -61.76148 -64.5508 -63.00355
50 -61.77064 -64.54468 -63.02795
50 -61.79199 -64.55078 -63.00965
50 -61.79809 -64.5691 -63.0005
50 -61.8286 -64.55079 -62.97913
50 -61.83775 -64.5813 -62.97913
50 -61.83775 -64.59044 -62.99439
50 -61.84081 -64.56605 -62.99134
50 -61.82861 -64.56605 -62.9608
50 -61.84998 -64.54469 -62.98828
50 -61.85911 -64.57215 -62.98523
50 -61.85302 -64.55994 -62.98525
50 -61.84387 -64.53554 -62.99132
50 -61.84995 -64.51721 -63.0005
50 -61.8408 -64.52028 -63.00659
50 -61.84081 -64.51417 -63.02796
50 -61.84995 -64.52636 -63.0188
50 -61.83776 -64.51723 -62.98523
50 -61.81945 -64.47448 -63.0005
50 -61.83165 -64.50501 -62.99438
50 -61.84386 -64.52026 -62.96388
50 -61.82555 -64.49584 -62.96996
50 -61.7981 -64.49278 -62.96692
50 -61.8164 -64.5111 -62.96083
50 -61.8225 -64.495861 -62.99134
50 -61.82555 -64.50501 -63.00049
50 -61.8042 -64.52333 -63.03405
50 -61.8286 -64.52333 -63.02185
50 -61.79505 -64.52027 -63.04016
50 -61.78285 -64.53859 -63.0554
50 -61.7981 -64.55079 -63.00964
50 -61.80725 -64.55995 -63.02185
50 -61.7737 -64.53858 -63.0127
50 -61.81945 -64.5569 -63.02795
50 -61.81335 -64.58435 -63.03711
50 -61.8103 -64.5935 -63.04626
50 -61.80725 -64.5935 -63.03101
50 -61.8103 -64.60875 -63.05541
50 -61.83776 -64.6118 -63.031
50 -61.86218 -64.6057 -63.0066
50 -61.84385 -64.59045 -63.00355
50 -61.8103 -64.5874 -62.97608
50 -61.8347 -64.5691 -62.98218
50 -61.83165 -64.55994 -63.00354
50 -61.82251 -64.58129 -62.99133
50 -61.8164 -64.57824 -63.00964
50 -61.84386 -64.5447 -62.98524
50 -61.86826 -64.55079 -63.00965
50 -61.87743 -64.55078 -63.0188
50 -61.90185 -64.55384 -63.0127
50 -61.91713 -64.56605 -63.05542
50 -61.93542 -64.57215 -63.04626
50 -61.93238 -64.54163 -63.04625
50 -61.9049 -64.5447 -63.0554
50 -61.92018 -64.54775 -63.07372
50 -61.9049 -64.55995 -63.08288
50 -61.9049 -64.52333 -63.06762
50 -61.89574 -64.55385 -63.11343
50 -61.88963 -64.563 -63.089
50 -61.9171 -64.55079 -63.07067
50 -61.90185 -64.55689 -63.05846
50 -61.89573 -64.56604 -63.06458
50 -61.89878 -64.5813 -63.06763
50 -61.88048 -64.53248 -63.04323
50 -61.87132 -64.55385 -63.02795
50 -61.88355 -64.52942 -63.04321
50 -61.88659 -64.5447 -63.02795
50 -61.88048 -64.54164 -63.0127
50 -61.89573 -64.55994 -63.05239
50 -61.91407 -64.59655 -63.03405
50 -61.88659 -64.57825 -62.99744
50 -61.88963 -64.58435 -63.0066
50 -61.90796 -64.60875 -63.00659
50 -61.91101 -64.60265 -63.00965
50 -61.88048 -64.58129 -63.02489
50 -61.91102 -64.61485 -63.00965
50 -61.92321 -64.6118 -63.02796
50 -61.90185 -64.56604 -63.04017
50 -61.89572 -64.59045 -63.02185
50 -61.88658 -64.5935 -63.07068
50 -61.92932 -64.61486 -63.03405
50 -61.8988 -64.5813 -63.03101
50 -61.92017 -64.59045 -63.05846
50 -61.94154 -64.5752 -63.02796
50 -61.94154 -64.58435 -63.01574
50 -61.91101 -64.59045 -63.031
50 -61.95375 -64.59351 -63.06152
50 -61.9873 -64.57214 -63.07372
50 -61.96289 -64.56605 -63.07678
50 -61.9873 -64.57825 -63.07679
50 -61.9873 -64.59655 -63.06151
50 -61.9873 -64.59961 -63.05237
50 -61.9812 -64.59045 -63.08594
50 -61.97205 -64.59655 -63.07982
50 -61.97205 -64.59349 -63.05542
50 -61.99036 -64.57215 -63.04015
50 -61.9934 -64.59655 -63.04321
50 -61.9751 -64.61181 -63.05847
50 -61.98119 -64.5996 -63.05542
50 -61.9751 -64.62402 -63.07373
50 -61.96289 -64.65147 -63.03405
50 -61.96899 -64.60874 -63.02796
50 -61.95983 -64.5996 -63.05542
50 -61.9812 -64.6179 -63.06762
50 -61.9934 -64.63926 -63.0493
50 -61.99951 -64.5996 -63.06457
50 -62.00563 -64.5935 -63.05542
50 -62.00868 -64.63011 -63.06764
50 -61.9995 -64.57825 -63.07069
50 -61.99035 -64.60265 -63.0493
50 -62.01171 -64.60265 -63.07374
50 -62.02087 -64.60266 -63.08595
50 -62.0056 -64.60876 -63.06763
50 -62.01171 -64.59351 -63.08595
50 -62.01475 -64.5447 -63.04625
50 -61.9934 -64.53859 -63.05847
50 -61.9751 -64.5508 -63.07372
50 -61.99036 -64.56604 -63.07068
50 -61.9751 -64.54774 -63.05236
50 -61.97815 -64.55385 -63.06455
50 -61.9934 -64.563 -63.09815
50 -61.95984 -64.60876 -63.09815
50 -61.92629 -64.56908 -63.05544
50 -61.94154 -64.563 -63.07983
50 -61.92933 -64.54773 -63.07065
50 -61.94764 -64.57215 -63.06762
50 -61.95068 -64.55995 -63.10426
50 -61.9629 -64.58435 -63.10425
50 -61.95373 -64.57825 -63.10732
50 -61.95985 -64.55689 -63.07983
50 -61.93239 -64.57825 -63.11951
50 -61.90794 -64.60875 -63.0951
50 -61.9629 -64.56605 -63.07679
50 -61.94459 -64.57215 -63.06456
50 -61.93544 -64.58129 -63.08899
50 -61.92932 -64.6057 -63.09816
50 -61.95678 -64.59045 -63.07374
50 -61.92931 -64.58435 -63.10732
50 -61.94153 -64.57825 -63.11035
50 -61.93237 -64.59351 -63.11646
50 -61.92626 -64.55384 -63.07374
50 -61.89573 -64.5813 -63.04627
50 -61.9049 -64.55688 -63.07068
50 -61.93542 -64.5569 -63.08595
50 -61.93849 -64.55994 -63.14698
50 -61.95375 -64.58435 -63.13173
50 -61.95069 -64.55384 -63.10732
50 -61.94459 -64.51722 -63.11646
50 -61.94155 -64.55383 -63.11647
50 -61.96289 -64.5569 -63.147
50 -61.95375 -64.53858 -63.13173
50 -61.94153 -64.54774 -63.14394
50 -61.969 -64.5508 -63.14699
50 -61.96594 -64.55385 -63.14089
50 -61.97205 -64.5752 -63.13479
50 -61.96595 -64.5874 -63.14698
50 -61.96289 -64.58435 -63.15005
50 -61.92627 -64.56299 -63.14699
50 -61.92018 -64.5813 -63.1012
50 -61.94153 -64.5752 -63.12563
50 -61.92934 -64.56605 -63.14089
50 -61.92932 -64.55383 -63.13478
50 -61.95374 -64.5508 -63.14394
50 -61.95679 -64.56605 -63.14394
50 -61.95985 -64.54164 -63.09815
50 -61.93847 -64.54775 -63.12257
50 -61.9507 -64.53553 -63.14393
50 -61.94154 -64.55078 -63.13783
50 -61.9629 -64.5386 -63.11037
50 -61.96595 -64.54468 -63.13783
50 -61.969 -64.54164 -63.10732
50 -61.94153 -64.55689 -63.11951
50 -61.97205 -64.563 -63.10121
50 -61.95067 -64.60875 -63.10426
50 -61.94763 -64.65757 -63.10732
50 -61.93237 -64.6179 -63.08289
50 -61.94765 -64.61485 -63.12869
50 -61.96594 -64.62401 -63.11342
50 -61.9507 -64.59045 -63.13171
50 -61.95373 -64.58435 -63.12563
50 -61.95985 -64.5752 -63.13173
50 -61.97814 -64.57215 -63.11647
50 -61.95678 -64.5996 -63.11648
50 -61.95069 -64.61485 -63.11953
50 -61.96594 -64.5691 -63.11342
50 -61.95985 -64.53248 -63.11952
50 -61.99035 -64.53553 -63.15004
50 -61.98426 -64.54467 -63.18055
50 -61.969 -64.55994 -63.1653
50 -61.99645 -64.55689 -63.1714
50 -62.00561 -64.55689 -63.19885
50 -62.00866 -64.54468 -63.1836
50 -62.01476 -64.54162 -63.18665
50 -61.9995 -64.55079 -63.20496
50 -61.98425 -64.5813 -63.2019
50 -62.02085 -64.5813 -63.18969
50 -61.99034 -64.5752 -63.14395
50 -61.9751 -64.55078 -63.1836
50 -61.97204 -64.5874 -63.20191
50 -61.969 -64.5569 -63.1714
50 -61.99036 -64.6057 -63.19275
50 -61.95983 -64.61485 -63.19274
50 -61.96595 -64.61181 -63.21716
50 -61.98731 -64.6057 -63.15615
50 -61.9934 -64.59045 -63.2019
50 -61.96898 -64.62705 -63.24157
50 -61.98119 -64.5935 -63.24461
50 -61.99037 -64.5874 -63.25683
50 -62.01478 -64.59655 -63.28736
50 -61.99035 -64.5752 -63.25378
50 -62.00867 -64.5813 -63.23546
50 -62.02392 -64.5752 -63.19885
50 -62.05446 -64.56605 -63.22021
50 -62.00866 -64.563 -63.24768
50 -62.04834 -64.54774 -63.28431
50 -62.03919 -64.56299 -63.25987
50 -62.0575 -64.5691 -63.25989
50 -62.02696 -64.53248 -63.27819
50 -62.02392 -64.55995 -63.25074
50 -62.06665 -64.55385 -63.25988
50 -62.06361 -64.56299 -63.30263
50 -62.0636 -64.55995 -63.26599
50 -62.04528 -64.55689 -63.26903
50 -62.02696 -64.5386 -63.26293
50 -62.04529 -64.53859 -63.24767
50 -62.06054 -64.54467 -63.23546
50 -62.00255 -64.55384 -63.22326
50 -62.03613 -64.53857 -63.21717
50 -62.00865 -64.5508 -63.19275
50 -62.02086 -64.55688 -63.25682
50 -61.99951 -64.55385 -63.25682
50 -62.0056 -64.57214 -63.23547
50 -62.0178 -64.55383 -63.29345
50 -62.02089 -64.5508 -63.29346
50 -62.01477 -64.54467 -63.29651
50 -61.9995 -64.59655 -63.27513
50 -62.02392 -64.6057 -63.27211
50 -61.9812 -64.58435 -63.2904
50 -61.9568 -64.5752 -63.28734
50 -62.01476 -64.57215 -63.29042
50 -61.9995 -64.5691 -63.28125
50 -62.00257 -64.54162 -63.23546
50 -61.99951 -64.5569 -63.25074
50 -62.01781 -64.59045 -63.28736
50 -62.01477 -64.5752 -63.25378
50 -62.02391 -64.57214 -63.25073
50 -62.01781 -64.53553 -63.27207
50 -62.02086 -64.56604 -63.29041
50 -62.02696 -64.52332 -63.26601
50 -61.9934 -64.55384 -63.25073
50 -62.00866 -64.57214 -63.2599
50 -62.00867 -64.56909 -63.26904
50 -62.01171 -64.5813 -63.23852
50 -62.00866 -64.61485 -63.27515
50 -62.03002 -64.59044 -63.28734
50 -62.03308 -64.58129 -63.29653
50 -62.01477 -64.5935 -63.30568
50 -62.03919 -64.5996 -63.26904
50 -62.02696 -64.5996 -63.28126
50 -61.99035 -64.6118 -63.29957
50 -62.00561 -64.60265 -63.28431
50 -61.99036 -64.59655 -63.30871
50 -62.00865 -64.60265 -63.25682
50 -62.00561 -64.59655 -63.26904
50 -62.03307 -64.6057 -63.25377
50 -62.01171 -64.6179 -63.2568
50 -62.00864 -64.63012 -63.25987
50 -62.00867 -64.64538 -63.2324
50 -62.02699 -64.6301 -63.25072
50 -62.02087 -64.63621 -63.23241
50 -62.0056 -64.63011 -63.23852
50 -61.99645 -64.62096 -63.22936
50 -61.9934 -64.62706 -63.25683
50 -61.9751 -64.63926 -63.26293
50 -61.99951 -64.64841 -63.22938
50 -62.03004 -64.63927 -63.24462
50 -62.02086 -64.65453 -63.24157
50 -62.0575 -64.65146 -63.22631
50 -62.07277 -64.63316 -63.23241
50 -62.04833 -64.66063 -63.24157
50 -62.06056 -64.67588 -63.24157
50 -62.05139 -64.64231 -63.25072
50 -62.04835 -64.63621 -63.2721
50 -62.04833 -64.60875 -63.26294
50 -62.07581 -64.63925 -63.26904
50 -62.0697 -64.63012 -63.30261
50 -62.05446 -64.63317 -63.28126
50 -62.06666 -64.61485 -63.32094
50 -62.08803 -64.65148 -63.3362
50 -62.08193 -64.63012 -63.33925
50 -62.12464 -64.5935 -63.31788
50 -62.1094 -64.62096 -63.32094
50 -62.1277 -64.62401 -63.324
50 -62.08496 -64.65453 -63.33315
50 -62.09414 -64.66674 -63.35755
50 -62.10023 -64.67284 -63.34229
50 -62.1338 -64.66366 -63.33008
50 -62.13685 -64.70033 -63.34229
50 -62.1277 -64.69116 -63.33314
50 -62.11854 -64.72474 -63.3606
50 -62.10634 -64.6759 -63.36059
50 -62.09108 -64.66674 -63.35755
50 -62.10328 -64.65146 -63.3606
50 -62.11244 -64.64537 -63.3362
50 -62.09718 -64.63926 -63.34535
50 -62.11853 -64.66673 -63.32398
50 -62.11855 -64.67894 -63.3362
50 -62.10328 -64.67587 -63.29957
50 -62.10023 -64.67284 -63.30873
50 -62.14295 -64.67895 -63.32703
50 -62.1338 -64.65757 -63.30569
50 -62.13685 -64.65148 -63.30568
50 -62.16125 -64.63621 -63.3179
50 -62.13379 -64.6698 -63.3545
50 -62.10329 -64.62706 -63.3606
50 -62.10632 -64.62705 -63.34535
50 -62.1155 -64.64843 -63.36975
50 -62.10023 -64.64536 -63.35755
50 -62.13685 -64.62706 -63.35755
50 -62.14599 -64.66368 -63.33923
50 -62.10329 -64.67286 -63.33314
50 -62.07278 -64.63621 -63.36365
50 -62.07887 -64.63926 -63.3606
50 -62.09718 -64.65148 -63.37585
50 -62.11854 -64.63926 -63.35145
50 -62.12159 -64.63622 -63.38195
50 -62.1338 -64.64231 -63.3789
50 -62.10633 -64.63315 -63.3911
50 -62.09109 -64.63621 -63.385
50 -62.09718 -64.66978 -63.39111
50 -62.09414 -64.68813 -63.40637
50 -62.0697 -64.67589 -63.41551
50 -62.08801 -64.66673 -63.40025
50 -62.13685 -64.6698 -63.40331
50 -62.11855 -64.65755 -63.4155
50 -62.09718 -64.64232 -63.40637
50 -62.09108 -64.64841 -63.40941
50 -62.08497 -64.65758 -63.4094
50 -62.08803 -64.66978 -63.43687
50 -62.13685 -64.682 -63.42161
50 -62.1582 -64.65758 -63.40025
50 -62.12465 -64.64538 -63.38805
50 -62.15209 -64.64538 -63.4033
50 -62.16125 -64.63316 -63.385
50 -62.13379 -64.66978 -63.3911
50 -62.1277 -64.64841 -63.40942
50 -62.14295 -64.63928 -63.39111
50 -62.1643 -64.66369 -63.41553
50 -62.17346 -64.66673 -63.41552
50 -62.1521 -64.682 -63.41247
50 -62.12463 -64.66674 -63.41551
50 -62.14904 -64.65758 -63.43994
50 -62.16736 -64.65451 -63.44298
50 -62.146 -64.65147 -63.42162
50 -62.14905 -64.65452 -63.39721
50 -62.13685 -64.63926 -63.42162
50 -62.16126 -64.65757 -63.43077
50 -62.14905 -64.65148 -63.42467
50 -62.1521 -64.67896 -63.3911
50 -62.17346 -64.65146 -63.39111
50 -62.2009 -64.6881 -63.4033
50 -62.15515 -64.6881 -63.43992
50 -62.146 -64.68199 -63.40943
50 -62.13075 -64.66368 -63.40025
50 -62.1338 -64.64842 -63.38501
50 -62.17345 -64.6301 -63.38195
50 -62.16125 -64.63927 -63.385
50 -62.17651 -64.67284 -63.3728
